freq,word1,word2,word3
1,by,the,loud
1,the,loud,and
1,loud,and,piercing
1,and,piercing,music
1,piercing,music,that
1,music,that,swelled
1,that,swelled,heavenward
1,swelled,heavenward,and
1,heavenward,and,uplifted
1,and,uplifted,him
1,uplifted,him,on
1,on,its,ascending
1,its,ascending,wave
1,ascending,wave,Nevertheless
1,wave,Nevertheless,so
1,Nevertheless,so,abstracted
1,so,abstracted,was
1,abstracted,was,his
1,his,look,it
1,look,it,might
1,might,be,questioned
1,be,questioned,whether
1,questioned,whether,Mr
1,whether,Mr,Dimmesdale
1,Mr,Dimmesdale,even
1,Dimmesdale,even,heard
1,even,heard,the
1,heard,the,music
1,the,music,There
1,music,There,was
1,There,was,his
1,was,his,body
1,his,body,moving
1,body,moving,onward
1,moving,onward,and
1,onward,and,with
1,with,an,unaccustomed
1,an,unaccustomed,force
1,unaccustomed,force,But
1,force,But,where
1,where,was,his
1,was,his,mind
1,his,mind,Far
1,mind,Far,and
1,Far,and,deep
1,and,deep,in
1,deep,in,its
1,in,its,own
1,its,own,region
1,own,region,busying
1,region,busying,itself
1,busying,itself,with
1,itself,with,preternatural
1,with,preternatural,activity
1,preternatural,activity,to
1,activity,to,marshal
1,to,marshal,a
1,marshal,a,procession
1,a,procession,of
1,procession,of,stately
1,of,stately,thoughts
1,stately,thoughts,that
1,thoughts,that,were
1,that,were,soon
1,were,soon,to
1,soon,to,issue
1,to,issue,thence
1,issue,thence,and
1,thence,and,so
1,and,so,he
1,so,he,saw
1,he,saw,nothing
1,saw,nothing,heard
1,nothing,heard,nothing
1,heard,nothing,knew
1,nothing,knew,nothing
1,nothing,of,what
1,of,what,was
1,what,was,around
1,was,around,him
1,around,him,but
1,him,but,the
1,but,the,spiritual
1,the,spiritual,element
1,spiritual,element,took
1,element,took,up
1,up,the,feeble
1,the,feeble,frame
1,feeble,frame,and
1,frame,and,carried
1,and,carried,it
1,carried,it,along
1,it,along,unconscious
1,along,unconscious,of
1,unconscious,of,the
1,of,the,burden
1,the,burden,and
1,burden,and,converting
1,and,converting,it
1,converting,it,to
1,it,to,spirit
1,to,spirit,like
1,spirit,like,itself
1,like,itself,Men
1,itself,Men,of
1,Men,of,uncommon
1,of,uncommon,intellect
1,uncommon,intellect,who
1,intellect,who,have
1,who,have,grown
1,have,grown,morbid
1,grown,morbid,possess
1,morbid,possess,this
1,possess,this,occasional
1,this,occasional,power
1,occasional,power,of
1,power,of,mighty
1,of,mighty,effort
1,mighty,effort,into
1,effort,into,which
1,which,they,throw
1,they,throw,the
1,throw,the,life
1,life,of,many
1,of,many,days
1,days,and,then
1,and,then,are
1,then,are,lifeless
1,are,lifeless,for
1,lifeless,for,as
1,as,many,more
1,many,more,Hester
1,more,Hester,Prynne
1,Hester,Prynne,gazing
1,Prynne,gazing,steadfastly
1,gazing,steadfastly,at
1,steadfastly,at,the
1,the,clergyman,felt
1,clergyman,felt,a
1,felt,a,dreary
1,a,dreary,influence
1,dreary,influence,come
1,influence,come,over
1,come,over,her
1,over,her,but
1,her,but,wherefore
1,but,wherefore,or
1,wherefore,or,whence
1,or,whence,she
1,whence,she,knew
1,she,knew,not
1,knew,not,unless
1,not,unless,that
1,unless,that,he
1,that,he,seemed
1,he,seemed,so
1,seemed,so,remote
1,so,remote,from
1,remote,from,her
1,from,her,own
1,her,own,sphere
1,own,sphere,and
1,sphere,and,utterly
1,and,utterly,beyond
1,utterly,beyond,her
1,beyond,her,reach
1,her,reach,One
1,reach,One,glance
1,One,glance,of
1,glance,of,recognition
1,of,recognition,she
1,recognition,she,had
1,she,had,imagined
1,had,imagined,must
1,imagined,must,needs
1,must,needs,pass
1,needs,pass,between
1,pass,between,them
1,between,them,She
1,them,She,thought
1,She,thought,of
1,thought,of,the
1,of,the,dim
1,the,dim,forest
1,dim,forest,with
1,forest,with,its
1,with,its,little
1,its,little,dell
1,little,dell,of
1,dell,of,solitude
1,of,solitude,and
1,solitude,and,love
1,and,love,and
1,love,and,anguish
1,and,anguish,and
1,anguish,and,the
1,and,the,mossy
1,mossy,treetrunk,where
1,treetrunk,where,sitting
1,where,sitting,hand
1,sitting,hand,in
1,in,hand,they
1,hand,they,had
1,they,had,mingled
1,had,mingled,their
1,mingled,their,sad
1,their,sad,and
1,sad,and,passionate
1,and,passionate,talk
1,passionate,talk,with
1,with,the,melancholy
1,the,melancholy,murmur
1,melancholy,murmur,of
1,the,brook,How
1,brook,How,deeply
1,How,deeply,had
1,deeply,had,they
1,they,known,each
1,known,each,other
1,each,other,then
1,other,then,And
1,then,And,was
1,And,was,this
1,was,this,the
1,this,the,man
1,man,She,hardly
1,She,hardly,knew
1,hardly,knew,him
1,knew,him,now
1,him,now,He
1,now,He,moving
1,He,moving,proudly
1,moving,proudly,past
1,proudly,past,enveloped
1,past,enveloped,as
1,enveloped,as,it
1,in,the,rich
1,the,rich,music
1,rich,music,with
1,music,with,the
1,with,the,procession
1,procession,of,majestic
1,of,majestic,and
1,majestic,and,venerable
1,and,venerable,fathers
1,venerable,fathers,he
1,fathers,he,so
1,he,so,unattainable
1,so,unattainable,in
1,unattainable,in,his
1,in,his,worldly
1,his,worldly,position
1,worldly,position,and
1,position,and,still
1,more,so,in
1,so,in,that
1,in,that,far
1,that,far,vista
1,far,vista,of
1,vista,of,his
1,of,his,unsympathizing
1,his,unsympathizing,thoughts
1,unsympathizing,thoughts,through
1,thoughts,through,which
1,through,which,she
1,which,she,now
1,she,now,beheld
1,now,beheld,him
1,beheld,him,Her
1,him,Her,spirit
1,Her,spirit,sank
1,spirit,sank,with
1,sank,with,the
1,idea,that,all
1,that,all,must
1,all,must,have
1,been,a,delusion
1,a,delusion,and
1,delusion,and,that
1,and,that,vividly
1,that,vividly,as
1,vividly,as,she
1,she,had,dreamed
1,had,dreamed,it
1,dreamed,it,there
1,it,there,could
1,be,no,real
1,no,real,bond
1,real,bond,betwixt
1,bond,betwixt,the
1,betwixt,the,clergyman
1,clergyman,and,herself
1,and,herself,And
1,herself,And,thus
1,And,thus,much
1,much,of,woman
1,of,woman,was
1,woman,was,there
1,was,there,in
1,there,in,Hester
1,in,Hester,that
1,Hester,that,she
1,that,she,could
1,could,scarcely,forgive
1,scarcely,forgive,himleast
1,forgive,himleast,of
1,himleast,of,all
1,of,all,now
1,all,now,when
1,now,when,the
1,when,the,heavy
1,the,heavy,footstep
1,heavy,footstep,of
1,footstep,of,their
1,of,their,approaching
1,their,approaching,Fate
1,approaching,Fate,might
1,Fate,might,be
1,be,heard,nearer
1,heard,nearer,nearer
1,nearer,nearer,nearerfor
1,nearer,nearerfor,being
1,nearerfor,being,able
1,being,able,so
1,able,so,completely
1,so,completely,to
1,completely,to,withdraw
1,to,withdraw,himself
1,withdraw,himself,from
1,himself,from,their
1,from,their,mutual
1,their,mutual,world
1,mutual,world,while
1,world,while,she
1,while,she,groped
1,she,groped,darkly
1,groped,darkly,and
1,darkly,and,stretched
1,stretched,forth,her
1,forth,her,cold
1,her,cold,hands
1,cold,hands,and
1,hands,and,found
1,and,found,him
1,found,him,not
1,him,not,Pearl
1,not,Pearl,either
1,Pearl,either,saw
1,either,saw,and
1,saw,and,responded
1,and,responded,to
1,responded,to,her
1,her,mothers,feelings
1,mothers,feelings,or
1,feelings,or,herself
1,or,herself,felt
1,herself,felt,the
1,felt,the,remoteness
1,the,remoteness,and
1,and,intangibility,that
1,intangibility,that,had
1,that,had,fallen
1,had,fallen,around
1,fallen,around,the
1,around,the,minister
1,the,minister,While
1,minister,While,the
1,While,the,procession
1,the,procession,passed
1,procession,passed,the
1,passed,the,child
1,child,was,uneasy
1,was,uneasy,fluttering
1,uneasy,fluttering,up
1,fluttering,up,and
1,a,bird,on
1,bird,on,the
1,point,of,taking
1,of,taking,flight
1,taking,flight,When
1,flight,When,the
1,When,the,whole
1,the,whole,had
1,whole,had,gone
1,had,gone,by
1,gone,by,she
1,by,she,looked
1,she,looked,up
1,looked,up,into
1,up,into,Hesters
1,Hesters,face,Mother
1,face,Mother,said
1,said,she,was
1,she,was,that
1,same,minister,that
1,minister,that,kissed
1,that,kissed,me
1,kissed,me,by
1,me,by,the
1,by,the,brook
1,the,brook,Hold
1,brook,Hold,thy
1,Hold,thy,peace
1,thy,peace,dear
1,peace,dear,little
1,little,Pearl,whispered
1,Pearl,whispered,her
1,whispered,her,mother
1,her,mother,We
1,mother,We,must
1,We,must,not
1,must,not,always
1,not,always,talk
1,always,talk,in
1,talk,in,the
1,marketplace,of,what
1,of,what,happens
1,what,happens,to
1,happens,to,us
1,us,in,the
1,forest,I,could
1,I,could,not
1,not,be,sure
1,be,sure,that
1,sure,that,it
1,it,was,he
1,was,he,so
1,he,so,strange
1,so,strange,he
1,strange,he,looked
1,he,looked,continued
1,looked,continued,the
1,continued,the,child
1,the,child,Else
1,child,Else,I
1,Else,I,would
1,would,have,run
1,have,run,to
1,run,to,him
1,him,and,bid
1,and,bid,him
1,bid,him,kiss
1,him,kiss,me
1,me,now,before
1,now,before,all
1,before,all,the
1,the,people,even
1,people,even,as
1,even,as,he
1,he,did,yonder
1,did,yonder,among
1,yonder,among,the
1,among,the,dark
1,the,dark,old
1,old,trees,What
1,trees,What,would
1,What,would,the
1,would,the,minister
1,the,minister,have
1,minister,have,said
1,have,said,mother
1,said,mother,Would
1,mother,Would,he
1,Would,he,have
1,he,have,clapped
1,have,clapped,his
1,clapped,his,hand
1,heart,and,scowled
1,and,scowled,on
1,scowled,on,me
1,on,me,and
1,me,and,bid
1,and,bid,me
1,bid,me,be
1,me,be,gone
1,be,gone,What
1,gone,What,should
1,What,should,he
1,should,he,say
1,he,say,Pearl
1,say,Pearl,answered
1,Pearl,answered,Hester
1,answered,Hester,save
1,Hester,save,that
1,save,that,it
1,it,was,no
1,was,no,time
1,no,time,to
1,time,to,kiss
1,to,kiss,and
1,kiss,and,that
1,and,that,kisses
1,that,kisses,are
1,kisses,are,not
1,to,be,given
1,be,given,in
1,given,in,the
1,the,marketplace,Well
1,marketplace,Well,for
1,Well,for,thee
1,for,thee,foolish
1,thee,foolish,child
1,foolish,child,that
1,child,that,thou
1,thou,didst,not
1,didst,not,speak
1,not,speak,to
1,speak,to,him
1,to,him,Another
1,him,Another,shade
1,Another,shade,of
1,shade,of,the
1,the,same,sentiment
1,same,sentiment,in
1,sentiment,in,reference
1,reference,to,Mr
1,Dimmesdale,was,expressed
1,was,expressed,by
1,expressed,by,a
1,by,a,person
1,a,person,whose
1,person,whose,eccentricitiesor
1,whose,eccentricitiesor,insanity
1,eccentricitiesor,insanity,as
1,insanity,as,we
1,we,should,term
1,should,term,itled
1,term,itled,her
1,itled,her,to
1,her,to,do
1,to,do,what
1,do,what,few
1,what,few,of
1,few,of,the
1,of,the,townspeople
1,the,townspeople,would
1,townspeople,would,have
1,would,have,ventured
1,have,ventured,on
1,ventured,on,to
1,on,to,begin
1,to,begin,a
1,begin,a,conversation
1,a,conversation,with
1,conversation,with,the
1,with,the,wearer
1,letter,in,public
1,in,public,It
1,public,It,was
1,It,was,Mistress
1,was,Mistress,Hibbins
1,Mistress,Hibbins,who
1,Hibbins,who,arrayed
1,who,arrayed,in
1,arrayed,in,great
1,in,great,magnificence
1,great,magnificence,with
1,magnificence,with,a
1,with,a,triple
1,a,triple,ruff
1,triple,ruff,a
1,ruff,a,broidered
1,a,broidered,stomacher
1,broidered,stomacher,a
1,stomacher,a,gown
1,a,gown,of
1,gown,of,rich
1,of,rich,velvet
1,rich,velvet,and
1,and,a,goldheaded
1,a,goldheaded,cane
1,goldheaded,cane,had
1,cane,had,come
1,had,come,forth
1,come,forth,to
1,forth,to,see
1,the,procession,As
1,procession,As,this
1,As,this,ancient
1,this,ancient,lady
1,ancient,lady,had
1,lady,had,the
1,had,the,renown
1,the,renown,which
1,renown,which,subsequently
1,which,subsequently,cost
1,subsequently,cost,her
1,cost,her,no
1,her,no,less
1,no,less,a
1,less,a,price
1,a,price,than
1,price,than,her
1,than,her,life
1,life,of,being
1,of,being,a
1,being,a,principal
1,a,principal,actor
1,principal,actor,in
1,actor,in,all
1,all,the,works
1,the,works,of
1,works,of,necromancy
1,of,necromancy,that
1,necromancy,that,were
1,that,were,continually
1,were,continually,going
1,continually,going,forward
1,going,forward,the
1,forward,the,crowd
1,the,crowd,gave
1,crowd,gave,way
1,gave,way,before
1,way,before,her
1,before,her,and
1,her,and,seemed
1,seemed,to,fear
1,to,fear,the
1,fear,the,touch
1,touch,of,her
1,of,her,garment
1,her,garment,as
1,garment,as,if
1,if,it,carried
1,it,carried,the
1,carried,the,plague
1,the,plague,among
1,plague,among,its
1,among,its,gorgeous
1,its,gorgeous,folds
1,gorgeous,folds,Seen
1,folds,Seen,in
1,Seen,in,conjunction
1,in,conjunction,with
1,conjunction,with,Hester
1,with,Hester,Prynnekindly
1,Hester,Prynnekindly,as
1,Prynnekindly,as,so
1,so,many,now
1,many,now,felt
1,now,felt,towards
1,felt,towards,the
1,towards,the,latterthe
1,the,latterthe,dread
1,latterthe,dread,inspired
1,dread,inspired,by
1,inspired,by,Mistress
1,by,Mistress,Hibbins
1,Hibbins,was,doubled
1,was,doubled,and
1,doubled,and,caused
1,and,caused,a
1,caused,a,general
1,a,general,movement
1,general,movement,from
1,movement,from,that
1,from,that,part
1,that,part,of
1,marketplace,in,which
1,the,two,women
1,two,women,stood
1,women,stood,Now
1,stood,Now,what
1,Now,what,mortal
1,what,mortal,imagination
1,mortal,imagination,could
1,imagination,could,conceive
1,could,conceive,it
1,conceive,it,whispered
1,it,whispered,the
1,whispered,the,old
1,old,lady,confidentially
1,lady,confidentially,to
1,confidentially,to,Hester
1,to,Hester,Yonder
1,Hester,Yonder,divine
1,Yonder,divine,man
1,divine,man,That
1,man,That,saint
1,That,saint,on
1,on,earth,as
1,earth,as,the
1,as,the,people
1,the,people,uphold
1,people,uphold,him
1,uphold,him,to
1,to,be,and
1,be,and,asI
1,and,asI,must
1,asI,must,needs
1,must,needs,sayhe
1,needs,sayhe,really
1,sayhe,really,looks
1,really,looks,Who
1,looks,Who,now
1,Who,now,that
1,now,that,saw
1,that,saw,him
1,saw,him,pass
1,him,pass,in
1,pass,in,the
1,the,procession,would
1,procession,would,think
1,would,think,how
1,think,how,little
1,how,little,while
1,little,while,it
1,while,it,is
1,it,is,since
1,is,since,he
1,since,he,went
1,he,went,forth
1,went,forth,out
1,of,his,studychewing
1,his,studychewing,a
1,studychewing,a,Hebrew
1,a,Hebrew,text
1,Hebrew,text,of
1,of,Scripture,in
1,Scripture,in,his
1,in,his,mouth
1,his,mouth,I
1,mouth,I,warrantto
1,I,warrantto,take
1,warrantto,take,an
1,take,an,airing
1,an,airing,in
1,airing,in,the
1,the,forest,Aha
1,forest,Aha,we
1,Aha,we,know
1,we,know,what
1,know,what,that
1,what,that,means
1,that,means,Hester
1,means,Hester,Prynne
1,Prynne,But,truly
1,But,truly,forsooth
1,truly,forsooth,I
1,forsooth,I,find
1,I,find,it
1,hard,to,believe
1,to,believe,him
1,believe,him,the
1,him,the,same
1,same,man,Many
1,man,Many,a
1,Many,a,churchmember
1,a,churchmember,saw
1,churchmember,saw,I
1,saw,I,walking
1,I,walking,behind
1,walking,behind,the
1,behind,the,music
1,the,music,that
1,music,that,has
1,that,has,danced
1,has,danced,in
1,danced,in,the
1,the,same,measure
1,same,measure,with
1,measure,with,me
1,with,me,when
1,me,when,Somebody
1,when,Somebody,was
1,Somebody,was,fiddler
1,was,fiddler,and
1,fiddler,and,it
1,and,it,might
1,be,an,Indian
1,an,Indian,powwow
1,Indian,powwow,or
1,powwow,or,a
1,or,a,Lapland
1,a,Lapland,wizard
1,Lapland,wizard,changing
1,wizard,changing,hands
1,changing,hands,with
1,hands,with,us
1,with,us,That
1,us,That,is
1,That,is,but
1,but,a,trifle
1,a,trifle,when
1,trifle,when,a
1,when,a,woman
1,a,woman,knows
1,woman,knows,the
1,knows,the,world
1,the,world,But
1,world,But,this
1,this,minister,Couldst
1,minister,Couldst,thou
1,Couldst,thou,surely
1,thou,surely,tell
1,surely,tell,Hester
1,tell,Hester,whether
1,Hester,whether,he
1,he,was,the
1,same,man,that
1,man,that,encountered
1,that,encountered,thee
1,encountered,thee,on
1,thee,on,the
1,on,the,forestpath
1,the,forestpath,Madam
1,forestpath,Madam,I
1,Madam,I,know
1,know,not,of
1,not,of,what
1,of,what,you
1,what,you,speak
1,you,speak,answered
1,Hester,Prynne,feeling
1,Prynne,feeling,Mistress
1,feeling,Mistress,Hibbins
1,Mistress,Hibbins,to
1,Hibbins,to,be
1,be,of,infirm
1,of,infirm,mind
1,infirm,mind,yet
1,mind,yet,strangely
1,yet,strangely,startled
1,strangely,startled,and
1,startled,and,awestricken
1,and,awestricken,by
1,awestricken,by,the
1,by,the,confidence
1,the,confidence,with
1,confidence,with,which
1,which,she,affirmed
1,she,affirmed,a
1,affirmed,a,personal
1,a,personal,connection
1,personal,connection,between
1,connection,between,so
1,between,so,many
1,so,many,persons
1,many,persons,herself
1,persons,herself,among
1,herself,among,them
1,them,and,the
1,and,the,Evil
1,the,Evil,One
1,Evil,One,It
1,One,It,is
1,is,not,for
1,not,for,me
1,me,to,talk
1,to,talk,lightly
1,talk,lightly,of
1,lightly,of,a
1,of,a,learned
1,a,learned,and
1,learned,and,pious
1,and,pious,minister
1,pious,minister,of
1,minister,of,the
1,of,the,Word
1,the,Word,like
1,Word,like,the
1,like,the,Reverend
1,Mr,Dimmesdale,Fie
1,Dimmesdale,Fie,woman
1,Fie,woman,fie
1,woman,fie,cried
1,fie,cried,the
1,cried,the,old
1,old,lady,shaking
1,lady,shaking,her
1,shaking,her,finger
1,her,finger,at
1,finger,at,Hester
1,at,Hester,Dost
1,Hester,Dost,thou
1,thou,think,I
1,think,I,have
1,been,to,the
1,to,the,forest
1,the,forest,so
1,forest,so,many
1,so,many,times
1,many,times,and
1,times,and,have
1,and,have,yet
1,have,yet,no
1,yet,no,skill
1,no,skill,to
1,skill,to,judge
1,to,judge,who
1,judge,who,else
1,who,else,has
1,else,has,been
1,has,been,there
1,been,there,Yea
1,there,Yea,though
1,Yea,though,no
1,though,no,leaf
1,no,leaf,of
1,leaf,of,the
1,the,wild,garlands
1,wild,garlands,which
1,garlands,which,they
1,which,they,wore
1,they,wore,while
1,wore,while,they
1,while,they,danced
1,they,danced,be
1,danced,be,left
1,be,left,in
1,left,in,their
1,in,their,hair
1,their,hair,I
1,hair,I,know
1,I,know,thee
1,know,thee,Hester
1,thee,Hester,for
1,Hester,for,I
1,for,I,behold
1,I,behold,the
1,behold,the,token
1,the,token,We
1,token,We,may
1,We,may,all
1,may,all,see
1,all,see,it
1,see,it,in
1,sunshine,and,it
1,and,it,glows
1,red,flame,in
1,flame,in,the
1,the,dark,Thou
1,dark,Thou,wearest
1,Thou,wearest,it
1,wearest,it,openly
1,it,openly,so
1,openly,so,there
1,so,there,need
1,there,need,be
1,need,be,no
1,no,question,about
1,question,about,that
1,about,that,But
1,that,But,this
1,this,minister,Let
1,minister,Let,me
1,Let,me,tell
1,me,tell,thee
1,tell,thee,in
1,thee,in,thine
1,in,thine,ear
1,thine,ear,When
1,ear,When,the
1,When,the,Black
1,Black,Man,sees
1,Man,sees,one
1,sees,one,of
1,his,own,servants
1,own,servants,signed
1,servants,signed,and
1,signed,and,sealed
1,and,sealed,so
1,sealed,so,shy
1,so,shy,of
1,shy,of,owning
1,of,owning,to
1,owning,to,the
1,to,the,bond
1,the,bond,as
1,bond,as,is
1,is,the,Reverend
1,Dimmesdale,he,hath
1,hath,a,way
1,way,of,ordering
1,of,ordering,matters
1,ordering,matters,so
1,matters,so,that
1,that,the,mark
1,the,mark,shall
1,mark,shall,be
1,shall,be,disclosed
1,be,disclosed,in
1,disclosed,in,open
1,in,open,daylight
1,open,daylight,to
1,daylight,to,the
1,to,the,eyes
1,eyes,of,all
1,the,world,What
1,world,What,is
1,it,that,the
1,the,minister,seeks
1,minister,seeks,to
1,seeks,to,hide
1,to,hide,with
1,hide,with,his
1,his,heart,Ha
1,heart,Ha,Hester
1,Ha,Hester,Prynne
1,Prynne,What,is
1,is,it,good
1,it,good,Mistress
1,good,Mistress,Hibbins
1,Mistress,Hibbins,eagerly
1,Hibbins,eagerly,asked
1,eagerly,asked,little
1,asked,little,Pearl
1,little,Pearl,Hast
1,Pearl,Hast,thou
1,Hast,thou,seen
1,thou,seen,it
1,seen,it,No
1,it,No,matter
1,No,matter,darling
1,matter,darling,responded
1,darling,responded,Mistress
1,responded,Mistress,Hibbins
1,Mistress,Hibbins,making
1,Hibbins,making,Pearl
1,making,Pearl,a
1,Pearl,a,profound
1,a,profound,reverence
1,profound,reverence,Thou
1,reverence,Thou,thyself
1,Thou,thyself,wilt
1,thyself,wilt,see
1,wilt,see,it
1,see,it,one
1,it,one,time
1,one,time,or
1,time,or,another
1,or,another,They
1,another,They,say
1,They,say,child
1,say,child,thou
1,child,thou,art
1,thou,art,of
1,art,of,the
1,of,the,lineage
1,of,the,Prince
1,the,Air,Wilt
1,Air,Wilt,thou
1,Wilt,thou,ride
1,thou,ride,with
1,ride,with,me
1,with,me,some
1,me,some,fine
1,some,fine,night
1,fine,night,to
1,night,to,see
1,to,see,thy
1,see,thy,father
1,thy,father,Then
1,father,Then,thou
1,Then,thou,shalt
1,thou,shalt,know
1,shalt,know,wherefore
1,know,wherefore,the
1,wherefore,the,minister
1,his,heart,Laughing
1,heart,Laughing,so
1,Laughing,so,shrilly
1,so,shrilly,that
1,shrilly,that,all
1,all,the,marketplace
1,the,marketplace,could
1,marketplace,could,hear
1,could,hear,her
1,hear,her,the
1,her,the,weird
1,the,weird,old
1,weird,old,gentlewoman
1,old,gentlewoman,took
1,gentlewoman,took,her
1,took,her,departure
1,her,departure,By
1,departure,By,this
1,this,time,the
1,time,the,preliminary
1,the,preliminary,prayer
1,preliminary,prayer,had
1,prayer,had,been
1,been,offered,in
1,offered,in,the
1,in,the,meetinghouse
1,the,meetinghouse,and
1,meetinghouse,and,the
1,and,the,accents
1,the,accents,of
1,accents,of,the
1,Dimmesdale,were,heard
1,were,heard,commencing
1,heard,commencing,his
1,commencing,his,discourse
1,his,discourse,An
1,discourse,An,irresistible
1,An,irresistible,feeling
1,irresistible,feeling,kept
1,feeling,kept,Hester
1,kept,Hester,near
1,Hester,near,the
1,near,the,spot
1,the,spot,As
1,spot,As,the
1,As,the,sacred
1,the,sacred,edifice
1,sacred,edifice,was
1,edifice,was,too
1,was,too,much
1,too,much,thronged
1,much,thronged,to
1,thronged,to,admit
1,to,admit,another
1,admit,another,auditor
1,another,auditor,she
1,auditor,she,took
1,took,up,her
1,up,her,position
1,her,position,close
1,position,close,beside
1,close,beside,the
1,the,pillory,It
1,pillory,It,was
1,was,in,sufficient
1,in,sufficient,proximity
1,sufficient,proximity,to
1,proximity,to,bring
1,bring,the,whole
1,the,whole,sermon
1,whole,sermon,to
1,sermon,to,her
1,to,her,ears
1,her,ears,in
1,ears,in,the
1,shape,of,an
1,of,an,indistinct
1,an,indistinct,but
1,indistinct,but,varied
1,but,varied,murmur
1,varied,murmur,and
1,murmur,and,flow
1,the,ministers,very
1,ministers,very,peculiar
1,very,peculiar,voice
1,peculiar,voice,This
1,voice,This,vocal
1,This,vocal,organ
1,vocal,organ,was
1,organ,was,in
1,was,in,itself
1,in,itself,a
1,itself,a,rich
1,a,rich,endowment
1,rich,endowment,insomuch
1,endowment,insomuch,that
1,insomuch,that,a
1,that,a,listener
1,a,listener,comprehending
1,listener,comprehending,nothing
1,comprehending,nothing,of
1,of,the,language
1,the,language,in
1,language,in,which
1,the,preacher,spoke
1,preacher,spoke,might
1,spoke,might,still
1,might,still,have
1,still,have,been
1,have,been,swayed
1,been,swayed,to
1,swayed,to,and
1,and,fro,by
1,fro,by,the
1,by,the,mere
1,the,mere,tone
1,mere,tone,and
1,tone,and,cadence
1,and,cadence,Like
1,cadence,Like,all
1,all,other,music
1,other,music,it
1,music,it,breathed
1,it,breathed,passion
1,breathed,passion,and
1,passion,and,pathos
1,and,pathos,and
1,pathos,and,emotions
1,and,emotions,high
1,emotions,high,or
1,high,or,tender
1,or,tender,in
1,tender,in,a
1,a,tongue,native
1,tongue,native,to
1,native,to,the
1,to,the,human
1,the,human,heart
1,human,heart,wherever
1,heart,wherever,educated
1,wherever,educated,Muffled
1,educated,Muffled,as
1,Muffled,as,the
1,as,the,sound
1,the,sound,was
1,sound,was,by
1,was,by,its
1,by,its,passage
1,its,passage,through
1,passage,through,the
1,through,the,churchwalls
1,the,churchwalls,Hester
1,churchwalls,Hester,Prynne
1,Hester,Prynne,listened
1,Prynne,listened,with
1,listened,with,such
1,with,such,intentness
1,such,intentness,and
1,intentness,and,sympathized
1,and,sympathized,so
1,sympathized,so,intimately
1,so,intimately,that
1,intimately,that,the
1,that,the,sermon
1,the,sermon,had
1,sermon,had,throughout
1,had,throughout,a
1,throughout,a,meaning
1,a,meaning,for
1,meaning,for,her
1,for,her,entirely
1,her,entirely,apart
1,entirely,apart,from
1,apart,from,its
1,from,its,indistinguishable
1,its,indistinguishable,words
1,indistinguishable,words,These
1,words,These,perhaps
1,These,perhaps,if
1,perhaps,if,more
1,if,more,distinctly
1,more,distinctly,heard
1,distinctly,heard,might
1,heard,might,have
1,have,been,only
1,been,only,a
1,only,a,grosser
1,a,grosser,medium
1,grosser,medium,and
1,medium,and,have
1,and,have,clogged
1,have,clogged,the
1,clogged,the,spiritual
1,the,spiritual,sense
1,spiritual,sense,Now
1,sense,Now,she
1,Now,she,caught
1,she,caught,the
1,caught,the,low
1,the,low,undertone
1,low,undertone,as
1,undertone,as,of
1,as,of,the
1,of,the,wind
1,the,wind,sinking
1,wind,sinking,down
1,sinking,down,to
1,down,to,repose
1,to,repose,itself
1,repose,itself,then
1,itself,then,ascended
1,then,ascended,with
1,ascended,with,it
1,with,it,as
1,as,it,rose
1,it,rose,through
1,rose,through,progressive
1,through,progressive,gradations
1,progressive,gradations,of
1,gradations,of,sweetness
1,of,sweetness,and
1,sweetness,and,power
1,and,power,until
1,power,until,its
1,until,its,volume
1,its,volume,seemed
1,volume,seemed,to
1,seemed,to,envelop
1,to,envelop,her
1,envelop,her,with
1,her,with,an
1,with,an,atmosphere
1,an,atmosphere,of
1,atmosphere,of,awe
1,awe,and,solemn
1,and,solemn,grandeur
1,solemn,grandeur,And
1,grandeur,And,yet
1,And,yet,majestic
1,yet,majestic,as
1,majestic,as,the
1,as,the,voice
1,the,voice,sometimes
1,voice,sometimes,became
1,sometimes,became,there
1,became,there,was
1,there,was,forever
1,was,forever,in
1,forever,in,it
1,in,it,an
1,it,an,essential
1,an,essential,character
1,essential,character,of
1,character,of,plaintiveness
1,of,plaintiveness,A
1,plaintiveness,A,loud
1,A,loud,or
1,loud,or,low
1,or,low,expression
1,low,expression,of
1,expression,of,anguishthe
1,of,anguishthe,whisper
1,anguishthe,whisper,or
1,whisper,or,the
1,or,the,shriek
1,the,shriek,as
1,shriek,as,it
1,might,be,conceived
1,be,conceived,of
1,conceived,of,suffering
1,of,suffering,humanity
1,suffering,humanity,that
1,humanity,that,touched
1,that,touched,a
1,touched,a,sensibility
1,a,sensibility,in
1,sensibility,in,every
1,in,every,bosom
1,every,bosom,At
1,bosom,At,times
1,At,times,this
1,times,this,deep
1,this,deep,strain
1,deep,strain,of
1,strain,of,pathos
1,of,pathos,was
1,pathos,was,all
1,was,all,that
1,could,be,heard
1,be,heard,and
1,heard,and,scarcely
1,and,scarcely,heard
1,scarcely,heard,sighing
1,heard,sighing,amid
1,sighing,amid,a
1,amid,a,desolate
1,a,desolate,silence
1,desolate,silence,But
1,silence,But,even
1,But,even,when
1,even,when,the
1,when,the,ministers
1,ministers,voice,grew
1,voice,grew,high
1,grew,high,and
1,high,and,commandingwhen
